Link,Info
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NTk2NjY=,Zain Farooq Founder and CEO MyTM
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NTg4OTg=,Naseem Saadeddine Co-Founder Arabia Intelligence
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NTg2MTE=,Mohy Aboualam Co-Founder & CEO Darwinz AI
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NTg2MTA=,Melodi Askelöf CEO & Co-founder Satocci
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NTU5NDM=,Ahmad Mustafa Founder Istarih
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5Njk4Njk=,Santosh Shetty Founder Unitrestech Solutions Pvt Ltd
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5NTQ4NTM=,Andry Ivannikov founder Altline
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5MzcyMjQ=,Yaseen Bawazeer Founder and CEO TRASUL Consultancy Bureau
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5MzUwODc=,Dhafer Alqahtani Founder & CEO Aflaj
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5MzE3NjI=,Osama El Shafei Founder & CEO BELBAQY
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5MTI2MzU=,Hafiz Elsayed Co-Founder Blue Horse Company
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5MTI0NTg=,Tasneem Wahdan Senior PHP Developer- Co founder at Medeventus Medeventus
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5MDcxMTE=,Tarek Nounou Co-Founder & CEO Houdiny
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5MDQ5MDY=,Karim Elganayni Founder & CMO Khepresh
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI4NTg0NDA=,Muhammad Shaikh Founder & CEO mdshaikh.online
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI4MzI1NDI=,Amitabh Saxena Founder and CEO Anexas
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI3Mzk2Njc=,Murtuza Rampurwala CoFounder Seaflux Technologies
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI3MTM0OTg=,Hosam Talbi Co-founder & CTO Shinzo
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI2NzE4MjA=,Waleed Alharbi Founder & CEO Sky Innovation
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI2NDc0NTQ=,Fahad Aldaihani founder JAD
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1NjUzNjk=,Ibrahim Alshamrani Co-Founder & CEO COGNNA
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1NDA0NjY=,Mostafa Mohammed Co-Founder Nesbah
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzUyNTc=,Arvind Kothari Founder and CEO WovV Technologies
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzUyNTY=,Maxim Hamida Founder Loginar Ai
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzUyNDY=,Grigorios Papamanousakis Founder & CEO Prometheus Technologies Inc.
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzUwOTY=,Chehadeh Abou Hala Founder & CEO The Scaling Ministry
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzUwODg=,Ghassan Bendali Co-founder & COO Cash My Stock
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU3Nzk=,Abarna Az Co-Founder Voxtur Technology Asia Pacific
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU1MDE=,Syed Musheer Ahmed Founder & MD Finstep Asia
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU0OTQ=,"Zanele Matyolo Director ,/ Founder Vukubhinqe Mfazi NPC (VKB)"
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU0OTA=,Sayed Mohamed Startup Founder EGBank - Egyptian Gulf Bank
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQwMjg=,Amin AlShuaibi Founder & Web developer Araqah Business IT
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQ3NjQ=,Amr Seoud Founder & CEO FinSol Plus
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQ2NzQ=,Vladislav Treves Founder Spectrum350
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQ2NjA=,Mohamed Zaghoo Founder & CEO AmwalTech
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQ2NDk=,Dr. Adnan Alkhairy Founder & CEO Eddekhar
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzMzNjQ=,Abdullah Al-Subaie Co-founder Vego Group
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzMzNTA=,Maher Al-Khaiyat Co-Founder and CEO MHA Advisers
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzMxMjE=,Hossam Aboassi Founder TOMAR
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM5MzA=,Caroline Ayoub Cofounder & COO Khibraty
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM5MDg=,Sam Randall CEO & Founder Numuun.io
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM2ODE=,Wesam Asiri Founder MaalBit
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM2NDg=,Bahaa Ebeidy Co Founder & CEO Egypt Go Green Network
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM2MTk=,Gurpreet Singh Founder & CEO 3rd Eye Consulting LLC
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM1MjU=,Mohamed Mossilhy Co founder Knowlex
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM1MTA=,Hassan Ikram Founder ThriftPlan
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM1MDg=,Mohammed Olwan Co-founder Fastech
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI4OTA=,Reem Ikram Co-Founder and Chief Executive Officer ThriftPlan
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI4NzU=,Ronak Meghani Co-Founder magneto it solutions
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI4NjI=,Nasser Alharthi Founder & CEO Pieship
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI4NDg=,Mohamad Issa Co-founder & Chief Executive Officer. Cash My Stock
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI4MDk=,Ahmed Samman Founder ZEED LIVE
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3OTg=,Layla Abdulkadir Al Refaee Founder & CEO JOOD Technology
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3OTA=,Aisha Alsaggaf Founder AVA (A Virtual Advantage for IT Est.)
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3Nzc=,Bashayer Alshareef CEO & Co-Founder Omana'a Platform
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3NzY=,Ahmed Alsaleh Founder Virtual Twins SA
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3NjI=,Meshari Alghamdi Co-founder Njadwil
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3NDg=,Ali Alnabi Co-founder OneMile
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MzM=,Ahmed Saber Founder Deqa.Ai
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MzA=,"Keivin Isufaj Cofounder, CEO Pronto"
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3Mjk=,Majed Ali Abudiyyah Founder digitalmovesa
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3Mjg=,Amine Berraoui Co-Founder Behja
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MTA=,Mohammed Aljamhor Founder COMVERSE
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MDc=,Ahmed Elmotaz Founder & COO Aliph Pay
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MDY=,Hamza Jalal Founder & CEO Shop and Retail Online - SARO
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MDQ=,Wasiq Waheed Founder Etaps
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2NjU=,Ahmad Alturki Founder Karam AI
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2NTg=,"Aashish Pandav Founder, CEO Feddi"
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2NTM=,Yazeed Almahi Founder Salamatk
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2MzY=,Varun Nankani Founders Office Veefin Solutions
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2Mjk=,Youssuf Fayez CEO/Co-Founder WheeKeep
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2Mjc=,Firas Abdulwahed Founder Sanoflow
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2MjQ=,Hatim Lokhandwala Co-Founder & CEO Klickr Technologies Co LLC
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2MTk=,Abdulaziz Almousa Founder Bostan
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2MDg=,Osama Abdelhadi Co-Founder & CEO Mawsool International
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI1OTY=,Adeel Mankee Co-founder & CEO Data Pilot Pvt. Ltd
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI1ODk=,Noura Alkahtani Cofounder SAAF (Line) - Fintech صف للتقنية المالية
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI1Nzg=,Saeed Alqarni Founder Waslah
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI1NzE=,Waleed Talat Cofounder & CEO ARIB
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU1OTI=,SG Sandeep Golechha Founder and Chief Consultant Oomero Ltd
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQ0OTgwOTQ=,AA Ayad Ahmed Founder Automagence
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQ0NzU4NDY=,AA Abdulellah AlNahdi CEO & Founder Limar Tech
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzMwMzQ2OTA=,MA Mohammed Alhabbas Founder Madfoaat
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3MDc4ODU=,SR Steve Raju Founder /Director Think Tribe
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MzczMTE=,MAG Mohammed Al Ghamdi Co-Founder National Maria Co
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzMyNTY=,RG RAVI GUPTA founder Safexpay
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzOTY2MzQ=,BAW Bassam Al Wabel Co-founder Rimthan
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzOTIwNjI=,AA Abdulrahman Aleryani Co-founder Kid Keeper
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzODg1MzA=,IV Ishan Vyas CEO and Co-founder Citrusbug Technolabs
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzODczMjM=,HA Hassan Alsaggaf Co-Founder AVA (A Virtual Advantage for IT Est.)
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzODc0MjQ=,KA Khaled Alrasheed Founder & CEO Bevatel
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzODYxNjE=,BH Bianca Ho Co-Founder Wati
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzODY5NDI=,RR Reda Reda Founder & COO AmwalTech
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzODQ0Mzg=,DTB Damian ten Bohmer Founder & Managing Director World Coach Performance
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzODAzNDc=,OAS Omar Abu sulaiman Co-founder BAKfintech
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNzg4NDU=,AH Adel Hammad Founder Grand Community
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNjg4ODQ=,GA Ghamdan Al-Anesi Founder NARD POS
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNjUzNzY=,AA Abdulmohsen Albabtain Founder Tamara
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNjUwNTM=,PM Pankaj Mundra Co-Founder 360tf
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNjU3Nzg=,SA Shatha AlGhufaili Co-Founder & CBDO WSEEL for Digital Brokerage
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNjQ1NjA=,AG Adil Gasimov Founder & CEO Push30
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNjEyMjE=,HMH Hassan Mostafa Hassam Mostafa Founder - CEO SMS HUB
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNjE1Njk=,AS Abid Saleem Founder & CEO ABS Technologies
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNTk5MzU=,JW Jessica Wong Founder and Managing partner ewpartners
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNTk4NDc=,IB Ibrahim Balilah Co-founder and CEO Rize
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNTg1Njg=,OV Omer Variava Co Founder TBS Group
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNTU4NTM=,AA Abdullah Abalkhil Co-founder Mshrai
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNDk3MjY=,MA Mohammed Aladwan Founder & CEO Buraq
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNDUyMjA=,AM Akif Mohsin Co-founder & CEO TotalPay
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNDQ2NjY=,MA Mutaz Altuwaijri Founder Mshrai
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNDMyMTQ=,HS Haytham Sammar Founder & CEO Para Solutions Inc.
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNDI2MDk=,AA Abdullah Alobaysi CEO Founder Digital Communication Company for Tourist Organization (weeein)
