Link,Info
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5OTM1MzE=,AKM Ahmedul Islam Managing Director & CEO TechKnowGram Limited
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5ODg4Njg=,Kanaan Amr CEO Enablergcc
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5Nzk0MDk=,Hassan Alamoudi CEO Grocsale
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5NzM2OTE=,Jari Almuntshiri CEO Dlight
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5NzM1MTU=,Saad Radany CEO Tecsee GmbH
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5NzM1MTQ=,Sherif Shaalan CEO Pianat.ai
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5NjUzODg=,Muhammad Tayab CTO/CEO EmergTech Solutions
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5NjQ2OTc=,Mahmoud Qolqala CEO Mentoring platfrom
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5NTczODE=,Hasan Sami Bayansar CEO İnsha Ventures
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5NTM4NzA=,Tino Waked CEO - Middle East Taptap Send
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5NDgwMTI=,Elias Elkhoury Ceo Promoteam
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5NDc3ODQ=,Khalid Khamis CEO Data Box Hub
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5NDc2NDA=,Sherif Nabil CEO Masar
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5Mzc3OTQ=,Trevor Cohen Group CEO IQSM Limited
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM5MDEyOTY=,Mohamed Ibrahim CEO Lahint
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM4OTA3NTc=,Ashraf Alharbi CEO Appsec
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM4OTA1ODY=,Abdulraheem Almoslat CEO Ramz Aloula
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM4ODAxMTU=,Umar Saleem CEO Maven Investment Partners
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM4NjkyNTQ=,Jimmy Zhang CEO YONI INTERNATIONAL PTE. LTD.
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM4NjY3OTI=,Laith Nobani CEO BLUNET Marketing & Communication Services
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3OTgyMjQ=,Amr Salem CEO private
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3OTc3MjU=,Khalid Al-Zahrani CEO Qayd
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3ODkwMjA=,Ihsan Ullah CEO Arzelona LLC
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3NjcxNDA=,Richard Dikran Bezjian CEO Energize Global Services CJSC
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3MzY0NjY=,Tarek Rady CEO World Representative
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3MjM0MDM=,Sahar Abdulaziz Alghalayeeni CEO SAG tech company
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3MjI4MDA=,Mahmoud Hashem CEO Tie innovated soultions
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3MjE2NDg=,Zia Ur Rehman CEO WhiteSpace Advisory
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3MDg5Njk=,Jason El Debs CEO webvade
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM3MDczNzk=,Ahmed Hamdan CEO Unifonic
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2OTIzMDk=,Talal Badawi CEO Atteil Tradg & Invest Est
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2ODQxNTI=,Ambarish Parekh CEO Paycraft Solutions
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2NzA0MjA=,Muhammad Kashif Jamil CEO Xcelliti - Excellence with Agility
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2NTQzMzQ=,Hasan Bulut CEO Tasmim art
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2NTE1NzE=,Dhari Al Mutawa CEO Icarry
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2NDgyNzE=,Mahmood Aladraj CEO VirtuThinko W.L.L
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2NDU4ODQ=,Vijay Agarwal Ceo Dextra Labs
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MzUzMDQ=,Abdulaziz S CEO Remmsh
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MzE3MjM=,Taimur Khalid CEO Autosphere Inc.
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MjI0ODY=,MIchael Gale Group CEO The Entrepreneurs Group Limited
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MTkzNTE=,Khalid alsuwailem ceo Kpi
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MTk0ODA=,Mohamed ElGendi CEO DataStars Limited for Business Services -L.L.C
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MTcxMDE=,Meshari Alghamdi CEO Njadwil
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MTYyNjc=,Abed Ghaleb CEO SILNI AI
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MTUzNzY=,BARAKATH ALI J CEO BASMED Health Sciences FZC
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MTUzMjU=,Nasser Alabdali CEO Aman Logistics Company
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MTUxOTk=,Ahmed Abbas CEO PISC
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MTU4NzE=,Tarek Alami Ceo birdie mena
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MTEyMjY=,Shakeel Asim CEO IKSLOGICS
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MDYzNzY=,"Daniel Hill CEO AQUIVIO, Inc."
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM1NzYyOTQ=,Amjad Mohammed Alfaraj CEO QBS
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM1NzYwMzE=,Cheis Michael Co CEO Ozone API
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM1NDc5NzI=,Ihab Bteibt CEO FRIENDLY SERVICES DANIŞMANLIK VE TEKNOLOJİ HİZMETLERİ TİCARET LİMİTED ŞİRKETİ
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM1MDU0NjI=,Ali Alresaini CEO of MediStore SA BlueBerry Co. & MediStore Co.
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM1MDQ0NjI=,Mohamed Elzalabany CEO Dailymealz
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0Nzc2NjI=,Abdulrahman Sami Alshami CEO & OWNER Alamat Robotics
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NzAzOTg=,Atif Nimir CEO WE-14 For IT Services
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NzAxNTI=,Tamer AbuRas CEO ATC
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NjUwNDQ=,Shady El Najjar CEO Buducloud
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NjE3MDE=,Abdulilah Mayet CEO King Khalid University
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NTkyNDU=,Osama Ben Saleh CEO Alfaris International Group
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NTg4OTk=,Lauren Fryer CEO MUSE
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0NTg4OTQ=,osama hwidi ceo Sustainable Systems
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0Mjc5NDE=,Mohamed Mohamed Ahmed CEO Bioheal
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0MjYzMzA=,Mahmoud Abdel Moaty CEO The Code Factory
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0MTIwMjM=,Saad Almutairi CEO Kaffy technology
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0MDg1NDA=,"YUOSF ALHAGRI (CEO) ""First1 Queer"" - The International Center and Global Company for Training. """
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0MDYzNzU=,Muhannad Ebwini CEO HyperPay
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0MDIzMDI=,ABDULLAH ALSLILI CEO أثر الإستدامة
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM0MDE3MDQ=,Ibrahim Hassan CEO InVision
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5NTY3NzU=,mugahed Alhemyari CEO trust and build
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5NDg4MjU=,Hossam Al Jamal CEO Health & Life
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5MTM5Njc=,Jamal Abbas CEO 12905007
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5MDYxMTg=,mohammad almutawa CEO Bazzar Gate Tech
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5MDI2NTA=,Zeeshan Idrees CEO IndustryGeniuses
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI4OTc1MDg=,Mohammed Almarzouq CEO Industrial Trading & Con
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI4NDM2OTM=,Abdul qadir basha CEO Chipmunks AI
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI4MjcxNDc=,Janis Stirna CEO Handwave
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI2ODI0MTk=,Charlie Berbari CEO ezy
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI2NTU2Mjc=,Sabri Sabri garza Ceo Alhajj international projects management
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI2NDAyODg=,Amr Habib CEO Kazumi Media Agency
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI2MTQ3NTQ=,Omar Alomar CEO Raneeen
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1OTkxNjg=,Hany Fathy CEO APIS Integrated Solutions Co.
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1OTc2ODE=,Ahmad Shtayya CEO Radian
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1Nzg1Nzc=,Reem Ikram CEO ThriftPlan
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1NjUzOTc=,Omar Yassine Group CEO Geidea
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1NjUzNjI=,Omneya Abo El Dahab CEO iGenTech
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1NjUzNTE=,Ibrahim Khattab CEO Foreground LLC
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1NjUzNDk=,LeRoy Ratnayake CEO 0to60.AI
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzUzNzM=,Khalid Hussain CEO Kreative Minds
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzUzNjE=,Atif Atif Rehman CEO/Director COMO Digital Life
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzUwOTg=,Nizar Adeeb CEO Reputell
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU3MjI=,Tamer Mohamed CEO Crystal Pay
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU2NzM=,Hisham Alansari CEO MSC
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU2NTU=,Varun Tangri CEO QueueBuster
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU2NTA=,Ehab Elkersh CEO On Delivery Pay
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU2MzE=,Olena Pedai CEO Pagebuilder (PGBLDR.COM)
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU2MDM=,Oussama Ghazi CEO Epitome Advisory
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU1MTE=,Bahaa Al-Thibyan CEO Titanium Consulting Group
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzU0NzY=,Enes ŞEHZADE CEO Equivator
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQyMzY=,Marta Stelmach CEO NEXIA GLOBAL
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQyMDg=,Mir Shajee CEO Cyberlific Solutions
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQyMDA=,Malek Manaa CEO Wameed Marketing services
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQwOTI=,Amr Essam CEO Tatbeek
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQwODg=,Abdullah AlShetwi CEO Mershad Center
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQwMDE=,Razi Salih CEO Paytiko FZCO
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQ2Nzc=,Michel HABBER CEO ASTROFI TECH SASU
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQ2NTI=,Dr Mohammed ALZahrani CEO VIP
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzQ2MTY=,KHAJA MOINUDDIN CEO & CHARTERED ACCOUNTANT AKMS MANAGEMENT CONSULTANCY W.L.L
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzMzMDk=,Samantha Barbero CEO & Investor Relations ValueXmatch
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzMyNTA=,Wissam Sabha CEO Mozaic Loyalty Solutions
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzMxODI=,LINA AJANA CEO 4C For Project Management Services
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzMxNDE=,Dr Anwar AlQureshi CEO Amalo
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzMwMjY=,Yehia Tharwat CEO Link TSP
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM5ODU=,Naeem Ashraf CEO Horizon Developers
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM5MzI=,Henk Kok CEO Xablu BV
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM4Mzc=,Amr Radwan CEO NamaaIT
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM4MjY=,Wazahat Ali CEO CODE Informatics
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM3OTU=,Saad AlQahtani CEO SocialTech Marketing
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM3NTE=,Fady Santarissy CEO Cg Imagine+Invent
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM3MzQ=,Adib HIASAT CEO Render Ventures
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM2NzE=,Amr Mostafa CEO Digi Visions
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM1MzU=,Saleh Balilah CEO MoneyLoop Fintech
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM0NjE=,Mohannad Saedan CEO Arady AL-Balad Real Estate
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI5NDU=,Hassan Hussein CEO Adaptive Solutions
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI4NTA=,Ali Ghnaim CEO Gasable
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI4MDU=,Khalid Alzuwaymil CEO WAQ3Y
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3NTY=,Rami Djebari CEO My Sorbet
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3NTI=,Tamara Kostova CEO velexa
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3NDQ=,Meshal Alzuwayyid CEO Ashrq
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MjQ=,Ahmad Yousfi CEO Storm Studio
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MjI=,Hadi Alsinan CEO TaqaPay
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MTc=,Turki Alyahya CEO BROOCH
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MTY=,Ahmed Hanafy CEO Table Finder
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI3MDE=,Michael Crickmore CEO Fvtvre
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2NjI=,Kako Kvantaliani CEO Nexus
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2NDQ=,Abdulrahman Suliman CEO BONUS
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzI2MzE=,Abdullah Alothman CEO Link social network
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQyMTI0MjI=,IR Ihab Ramadan CEO Samoon Information Technology Company
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQwMDk2NzA=,JMS John Mathew S CEO Koche Ventures
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzMxMjAxNjE=,SPK Sanjeev Patil Krishnagoud CEO Girmiti Software Private Limited
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNjg2OTk=,MA Majed Almutairi CEO Orbit Technology
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNTgwOTg=,MMA Madhi M. Al-Subaie CEO Ether Gulf Enterprise
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzMjA3NjQ=,KA KHALED ALTWIJRI CEO ALTWIJRI GRO
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQyMTIyNzQ=,AE Ahmad Ebraheem CEO Imprint
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQxNDU0OTA=,KA Khosro Arshia CEO Velforms Technology
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQwMDAzMTQ=,ME Mohamed Elsebaey CEO sismatix
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQ0ODU4Mjc=,MA Mohammed Alturki CEO Fluxsa
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQ0Njk1Njg=,FA Fawaz Alharbi CEO GoooBig
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQ0MDEwMjU=,JB Jehad Baker CEO Asdam
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2NTM1MDI=,ZAR Zimar Abdul Rahman CEO SKAT-MEA
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI5NjQ5OTM=,AA Abdulla Alsuwaidi CEO Alhadaf
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI3NjE0Mjk=,AA Ahmed Alsuwaiket CEO 7Factors
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI2NjEwOTM=,AA Ali Alhodaithi CEO musanada
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI2NjA5MTQ=,MR Mohammed RAMADAN Ceo Edever
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzUzNTQ=,MH MOKHLIS HAMMAD CEO JADARA solutions company for Information Technology
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM3MzY=,WA Waris Ansari CEO Muhimma Digital Platform Co.
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzM2MTI=,MMJ mohamad maher jamous Ceo Mazaady portal
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNzM3NDQ=,AO Awadh Omar CEO Meer Co
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzNzI5OTQ=,MAB Majdi Al Beit Shawish CEO SEDCO
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQxODY0NTc=,AA Abdullah Alyami CEO Da'aem
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQ0ODUyNjg=,SAN Syed Ali Naqi CEO 8thLoop
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzMwMTc2Mjk=,PM parag Mehta CEO Evolute Group
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2Mzc0MzQ=,BM borhene mena CEO Optional
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzM2MzMyMjg=,RE Reda ELsaygh CEO ELSAYGH CO
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzI1MzUwOTk=,IP Irasubiza Patrick CEO Ewawe Properties LTD
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzOTc5MTQ=,MAG mohammed anouar gadhoum ceo THAQA AL-AUQAF
https://app.seamless-expo.com/event/seamless-saudi-arabia-2024/person/RXZlbnRQZW9wbGVfMzQzOTc5MDY=,ABK Ali Bin khadem CEO United Atlas investment
